time_step,SI,S2,S3,SY1_G,SY1_L,SY2_G,SY2_L,SY3_G,SY3L,BawY,BY_G,BY_L
2136,5.67142,7.4172,5.48495,0,0.00567142,0,0.0074172,0,0.00548495,7.4172,0,0.0074172
2137,5.1973,5.93856,4.7789,0,0.0051973,0,0.00593856,0,0.0047789,5.93856,0,0.00593856
2138,4.42728,5.05872,4.20458,0,0.00442728,0,0.00505872,0,0.00420458,5.05872,0,0.00505872
2139,4.03571,4.6113,4.21248,0,0.00403571,0,0.0046113,0,0.00421248,4.6113,0,0.0046113
2140,4.2119,4.53036,4.27194,0,0.0042119,0,0.00453036,0,0.00427194,4.53036,0,0.00453036
2141,4.2418,4.49772,4.34928,0,0.0042418,0,0.00449772,0,0.00434928,4.49772,0,0.00449772
2142,3.39192,3.59173,3.59173,0,0.00339192,0,0.00359173,0,0.00359173,3.59173,0,0.00359173
2143,0.762876,0,0,0,0.000762876,0,0,0,0,-3.25364,0.00325364,0
2144,0,0,0,0,0,0,0,0,0,-13.7361,0.0137361,0
2145,-4.54146,0,0,0.00454146,0,0,0,0,0,-16.1642,0.0161642,0
2146,-13.6031,0,-10.6169,0.0136031,0,0,0,0.0106169,0,-28.8982,0.0288982,0
2147,-13.7362,-10.9871,-8.53833,0.0137362,0,0.0109871,0,0.00853833,0,-18.1876,0.0181876,0
2148,-6.36864,-6.41538,-4.07902,0.00636864,0,0.00641538,0,0.00407902,0,-6.77541,0.00677541,0
2149,-4.81163,-4.5858,-3.15734,0.00481163,0,0.0045858,0,0.00315734,0,-4.6038,0.0046038,0
2150,-5.29029,-5.40187,-4.2672,0.00529029,0,0.00540187,0,0.0042672,0,-5.40277,0.00540277,0
2151,-3.91256,-3.3366,-2.64954,0.00391256,0,0.0033366,0,0.00264954,0,-3.33665,0.00333665,0
2152,0.767287,0.246705,0.246705,0,0.000767287,0,0.000246705,0,0.000246705,4.9341,0,0.0049341
2153,3.86997,0.533361,0.533361,0,0.00386997,0,0.000533361,0,0.000533361,10.6672,0,0.0106672
2154,4.56786,0.61885,0.61885,0,0.00456786,0,0.00061885,0,0.00061885,12.377,0,0.012377
2155,6.53248,0.667263,3.15869,0,0.00653248,0,0.000667263,0,0.00315869,13.3453,0,0.0133453
2156,7.80533,0.628555,5.63478,0,0.00780533,0,0.000628555,0,0.00563478,12.5711,0,0.0125711
2157,6.89655,0.555372,4.97873,0,0.00689655,0,0.000555372,0,0.00497873,11.1074,0,0.0111074
2158,6.12869,7.92376,4.62303,0,0.00612869,0,0.00792376,0,0.00462303,9.01426,0,0.00901426
2159,4.88983,6.86861,4.15998,0,0.00488983,0,0.00686861,0,0.00415998,6.86861,0,0.00686861
2160,3.85531,5.41545,3.59898,0,0.00385531,0,0.00541545,0,0.00359898,5.41545,0,0.00541545
2161,3.87365,4.76194,3.83205,0,0.00387365,0,0.00476194,0,0.00383205,4.76194,0,0.00476194
2162,3.91699,4.47565,3.64025,0,0.00391699,0,0.00447565,0,0.00364025,4.47565,0,0.00447565
2163,3.84878,4.39771,4.39771,0,0.00384878,0,0.00439771,0,0.00439771,4.39771,0,0.00439771
2164,4.11048,4.69674,4.69674,0,0.00411048,0,0.00469674,0,0.00469674,4.69674,0,0.00469674
2165,5.04363,5.51939,5.51939,0,0.00504363,0,0.00551939,0,0.00551939,5.51939,0,0.00551939
2166,4.68913,4.68913,4.68913,0,0.00468913,0,0.00468913,0,0.00468913,4.68913,0,0.00468913
2167,2.04346,1.15406,1.15406,0,0.00204346,0,0.00115406,0,0.00115406,1.15406,0,0.00115406
2168,1.86087,0.458717,0.458717,0,0.00186087,0,0.000458717,0,0.000458717,0.458717,0,0.000458717
2169,0,0,0,0,0,0,0,0,0,-17.1405,0.0171405,0
2170,-10.4773,0,-5.77751,0.0104773,0,0,0,0.00577751,0,-32.5663,0.0325663,0
2171,-17.5208,-8.94699,-12.021,0.0175208,0,0.00894699,0,0.012021,0,-27.8755,0.0278755,0
2172,-24.3295,-32.2549,-24.7769,0.0243295,0,0.0322549,0,0.0247769,0,-33.2013,0.0332013,0
2173,-29.9728,-33.6023,-32.2975,0.0299728,0,0.0336023,0,0.0322975,0,-33.6497,0.0336497,0
2174,-24.1629,-26.0927,-26.0275,0.0241629,0,0.0260927,0,0.0260275,0,-26.0951,0.0260951,0
2175,-10.295,-10.6297,-10.6265,0.010295,0,0.0106297,0,0.0106265,0,-10.6299,0.0106299,0
2176,0.0537872,0.194084,0.194084,0,5.38E-05,0,0.000194084,0,0.000194084,3.88169,0,0.00388169
2177,0.495413,0.495413,0.495413,0,0.000495413,0,0.000495413,0,0.000495413,9.90826,0,0.00990826
2178,0.562417,0.562417,0.562417,0,0.000562417,0,0.000562417,0,0.000562417,11.2483,0,0.0112483
2179,1.58921,0.604385,1.42419,0,0.00158921,0,0.000604385,0,0.00142419,12.0877,0,0.0120877
2180,5.46749,0.609894,5.46749,0,0.00546749,0,0.000609894,0,0.00546749,12.1979,0,0.0121979
2181,5.97379,0.543681,4.87392,0,0.00597379,0,0.000543681,0,0.00487392,10.8736,0,0.0108736
2182,5.03442,3.49127,4.20456,0,0.00503442,0,0.00349127,0,0.00420456,9.14616,0,0.00914616
2183,4.03146,7.15415,3.93794,0,0.00403146,0,0.00715415,0,0.00393794,7.15415,0,0.00715415
2184,3.92949,5.77518,3.68444,0,0.00392949,0,0.00577518,0,0.00368444,5.77518,0,0.00577518
2185,3.53839,4.97028,3.46731,0,0.00353839,0,0.00497028,0,0.00346731,4.97028,0,0.00497028
2186,3.89169,4.64952,3.74158,0,0.00389169,0,0.00464952,0,0.00374158,4.64952,0,0.00464952
2187,3.98193,4.54985,3.66137,0,0.00398193,0,0.00454985,0,0.00366137,4.54985,0,0.00454985
2188,4.26068,4.86836,4.07295,0,0.00426068,0,0.00486836,0,0.00407295,4.86836,0,0.00486836
2189,4.98468,5.66154,5.22288,0,0.00498468,0,0.00566154,0,0.00522288,5.66154,0,0.00566154
2190,4.36152,4.73185,4.46193,0,0.00436152,0,0.00473185,0,0.00446193,4.73185,0,0.00473185
2191,3.25599,3.37963,3.18685,0,0.00325599,0,0.00337963,0,0.00318685,3.37963,0,0.00337963
2192,4.63267,4.95768,4.67488,0,0.00463267,0,0.00495768,0,0.00467488,4.95768,0,0.00495768
2193,4.3316,4.51851,4.38362,0,0.0043316,0,0.00451851,0,0.00438362,4.51851,0,0.00451851
2194,1.10827,0,0,0,0.00110827,0,0,0,0,-1.75938,0.00175938,0
2195,1.26359,0,0,0,0.00126359,0,0,0,0,-0.996662,0.000996662,0
2196,0.355739,0,0,0,0.000355739,0,0,0,0,-5.2969,0.0052969,0
2197,1.37069,0.0142295,0.0142295,0,0.00137069,0,1.42E-05,0,1.42E-05,0.28459,0,0.00028459
2198,1.60781,0.0638317,0.0638317,0,0.00160781,0,6.38E-05,0,6.38E-05,1.27663,0,0.00127663
2199,1.95728,0.0554322,0.0554322,0,0.00195728,0,5.54E-05,0,5.54E-05,1.10864,0,0.00110864
2200,3.94512,1.33332,1.33332,0,0.00394512,0,0.00133332,0,0.00133332,6.06473,0,0.00606473
2201,5.9033,10.1675,10.1675,0,0.0059033,0,0.0101675,0,0.0101675,10.1675,0,0.0101675
2202,7.63008,11.3802,11.3802,0,0.00763008,0,0.0113802,0,0.0113802,11.3802,0,0.0113802
2203,11.3061,12.1282,12.1282,0,0.0113061,0,0.0121282,0,0.0121282,12.1282,0,0.0121282
2204,11.5316,12.3058,12.3058,0,0.0115316,0,0.0123058,0,0.0123058,12.3058,0,0.0123058
2205,11.2221,11.2221,11.2221,0,0.0112221,0,0.0112221,0,0.0112221,11.2221,0,0.0112221
2206,9.41895,9.41895,9.41895,0,0.00941895,0,0.00941895,0,0.00941895,9.41895,0,0.00941895
2207,7.26057,7.26057,7.26057,0,0.00726057,0,0.00726057,0,0.00726057,7.26057,0,0.00726057
2208,5.83214,5.83214,5.83214,0,0.00583214,0,0.00583214,0,0.00583214,5.83214,0,0.00583214
2209,4.97778,4.97778,4.97778,0,0.00497778,0,0.00497778,0,0.00497778,4.97778,0,0.00497778
2210,4.6083,4.6083,4.6083,0,0.0046083,0,0.0046083,0,0.0046083,4.6083,0,0.0046083
2211,4.57533,4.57533,4.57533,0,0.00457533,0,0.00457533,0,0.00457533,4.57533,0,0.00457533
2212,4.90133,4.90133,4.90133,0,0.00490133,0,0.00490133,0,0.00490133,4.90133,0,0.00490133
2213,3.046,3.046,3.046,0,0.003046,0,0.003046,0,0.003046,3.046,0,0.003046
2214,0.215236,0,0,0,0.000215236,0,0,0,0,-6.8074,0.0068074,0
2215,-1.54923,0,0,0.00154923,0,0,0,0,0,-18.8031,0.0188031,0
2216,-5.60608,0,-2.676,0.00560608,0,0,0,0.002676,0,-17.1211,0.0171211,0
2217,-8.00391,0,-6.45132,0.00800391,0,0,0,0.00645132,0,-15.9267,0.0159267,0
2218,-15.0525,-10.9993,-9.96105,0.0150525,0,0.0109993,0,0.00996105,0,-21.4239,0.0214239,0
2219,-13.6919,-17.8038,-12.7643,0.0136919,0,0.0178038,0,0.0127643,0,-18.325,0.018325,0
2220,-8.94288,-10.5712,-8.7744,0.00894288,0,0.0105712,0,0.0087744,0,-10.5973,0.0105973,0
2221,-13.0518,-15.2964,-14.3198,0.0130518,0,0.0152964,0,0.0143198,0,-15.2977,0.0152977,0
2222,-9.50325,-10.0438,-9.78144,0.00950325,0,0.0100438,0,0.00978144,0,-10.0439,0.0100439,0
2223,-2.2761,-0.843878,-0.830759,0.0022761,0,0.000843878,0,0.000830759,0,-0.843882,0.000843882,0
2224,0.163899,0.236576,0.236576,0,0.000163899,0,0.000236576,0,0.000236576,4.73153,0,0.00473153
2225,0.480889,0.480889,0.480889,0,0.000480889,0,0.000480889,0,0.000480889,9.61778,0,0.00961778
2226,2.8088,0.588535,0.588535,0,0.0028088,0,0.000588535,0,0.000588535,11.7707,0,0.0117707
2227,4.69995,0.63204,2.10288,0,0.00469995,0,0.00063204,0,0.00210288,12.6408,0,0.0126408
2228,7.38031,0.620273,5.56055,0,0.00738031,0,0.000620273,0,0.00556055,12.4055,0,0.0124055
2229,6.9254,0.557695,4.99955,0,0.0069254,0,0.000557695,0,0.00499955,11.1539,0,0.0111539
2230,5.94683,5.93949,4.65913,0,0.00594683,0,0.00593949,0,0.00465913,9.57783,0,0.00957783
2231,4.9907,7.38048,4.29552,0,0.0049907,0,0.00738048,0,0.00429552,7.38048,0,0.00738048
2232,4.32162,6.07046,3.8983,0,0.00432162,0,0.00607046,0,0.0038983,6.07046,0,0.00607046
2233,3.99789,5.17488,4.12978,0,0.00399789,0,0.00517488,0,0.00412978,5.17488,0,0.00517488
2234,4.17213,4.76718,3.83627,0,0.00417213,0,0.00476718,0,0.00383627,4.76718,0,0.00476718
2235,4.11966,4.70723,3.85079,0,0.00411966,0,0.00470723,0,0.00385079,4.70723,0,0.00470723
2236,4.38596,5.0115,4.52094,0,0.00438596,0,0.0050115,0,0.00452094,5.0115,0,0.0050115
2237,5.0614,5.71346,5.38755,0,0.0050614,0,0.00571346,0,0.00538755,5.71346,0,0.00571346
2238,4.20111,4.4465,4.19286,0,0.00420111,0,0.0044465,0,0.00419286,4.4465,0,0.0044465
2239,4.2058,4.45016,4.19632,0,0.0042058,0,0.00445016,0,0.00419632,4.45016,0,0.00445016
2240,0.933063,0,0,0,0.000933063,0,0,0,0,-3.28414,0.00328414,0
2241,0.150018,0,0,0,0.000150018,0,0,0,0,-7.70001,0.00770001,0
2242,1.24737,0,0,0,0.00124737,0,0,0,0,-0.563643,0.000563643,0
2243,1.19459,0,0,0,0.00119459,0,0,0,0,-1.17034,0.00117034,0
2244,-2.12959,0,0,0.00212959,0,0,0,0,0,-9.25932,0.00925932,0
2245,-3.7508,0,0,0.0037508,0,0,0,0,0,-10.7375,0.0107375,0
2246,-4.81846,0,-2.53762,0.00481846,0,0,0,0.00253762,0,-10.0417,0.0100417,0
2247,0.146281,0.076299,0.076299,0,0.000146281,0,0.000076299,0,0.000076299,1.52598,0,0.00152598
2248,3.04042,0.315658,0.315658,0,0.00304042,0,0.000315658,0,0.000315658,6.31316,0,0.00631316
2249,4.59349,0.54085,0.54085,0,0.00459349,0,0.00054085,0,0.00054085,10.817,0,0.010817
2250,5.00741,0.552905,0.552905,0,0.00500741,0,0.000552905,0,0.000552905,11.0581,0,0.0110581
2251,6.86005,1.41803,3.65844,0,0.00686005,0,0.00141803,0,0.00365844,11.7774,0,0.0117774
2252,8.84314,12.0435,11.9348,0,0.00884314,0,0.0120435,0,0.0119348,12.0435,0,0.0120435
2253,8.54973,11.1187,11.1187,0,0.00854973,0,0.0111187,0,0.0111187,11.1187,0,0.0111187
2254,7.70339,9.38148,9.38148,0,0.00770339,0,0.00938148,0,0.00938148,9.38148,0,0.00938148
2255,6.26076,7.36249,7.36249,0,0.00626076,0,0.00736249,0,0.00736249,7.36249,0,0.00736249
2256,5.62461,6.05022,6.05022,0,0.00562461,0,0.00605022,0,0.00605022,6.05022,0,0.00605022
2257,4.88491,5.24008,5.24008,0,0.00488491,0,0.00524008,0,0.00524008,5.24008,0,0.00524008
2258,4.52721,4.85637,4.85637,0,0.00452721,0,0.00485637,0,0.00485637,4.85637,0,0.00485637
2259,4.32949,4.64428,4.64428,0,0.00432949,0,0.00464428,0,0.00464428,4.64428,0,0.00464428
2260,4.57332,4.90583,4.90583,0,0.00457332,0,0.00490583,0,0.00490583,4.90583,0,0.00490583
2261,4.90357,5.03892,5.03892,0,0.00490357,0,0.00503892,0,0.00503892,5.03892,0,0.00503892
2262,5.40558,5.40558,5.40558,0,0.00540558,0,0.00540558,0,0.00540558,5.40558,0,0.00540558
2263,4.25239,4.25239,4.25239,0,0.00425239,0,0.00425239,0,0.00425239,4.25239,0,0.00425239
2264,1.61836,0,0,0,0.00161836,0,0,0,0,-0.515857,0.000515857,0
2265,2.00916,0.455063,0.455063,0,0.00200916,0,0.000455063,0,0.000455063,0.920624,0,0.000920624
2266,1.27832,0,0,0,0.00127832,0,0,0,0,-1.41204,0.00141204,0
2267,1.82007,0.0364997,0.0364997,0,0.00182007,0,3.65E-05,0,3.65E-05,0.729994,0,0.000729994
2268,-1.22213,0,0,0.00122213,0,0,0,0,0,-17.473,0.017473,0
2269,-4.60222,0,0,0.00460222,0,0,0,0,0,-14.045,0.014045,0
2270,-2.59359,0,-0.425972,0.00259359,0,0,0,0.000425972,0,-4.89851,0.00489851,0
2271,-2.1022,0,-0.622941,0.0021022,0,0,0,0.000622941,0,-2.31156,0.00231156,0
2272,1.43352,0.185094,0.185094,0,0.00143352,0,0.000185094,0,0.000185094,3.70189,0,0.00370189
2273,3.92719,0.467845,0.467845,0,0.00392719,0,0.000467845,0,0.000467845,9.35689,0,0.00935689
2274,4.64764,0.563316,0.563316,0,0.00464764,0,0.000563316,0,0.000563316,11.2663,0,0.0112663
2275,5.90787,0.599064,1.18328,0,0.00590787,0,0.000599064,0,0.00118328,11.9813,0,0.0119813
2276,8.60916,10.7145,11.0769,0,0.00860916,0,0.0107145,0,0.0110769,11.7565,0,0.0117565
2277,8.22759,10.6997,10.6997,0,0.00822759,0,0.0106997,0,0.0106997,10.6997,0,0.0106997
2278,7.4164,9.36649,9.36649,0,0.0074164,0,0.00936649,0,0.00936649,9.36649,0,0.00936649
2279,6.53607,7.68625,7.68625,0,0.00653607,0,0.00768625,0,0.00768625,7.68625,0,0.00768625
2280,5.38669,6.11243,6.11243,0,0.00538669,0,0.00611243,0,0.00611243,6.11243,0,0.00611243
2281,4.87653,5.23109,5.23109,0,0.00487653,0,0.00523109,0,0.00523109,5.23109,0,0.00523109
2282,4.42381,4.74545,4.74545,0,0.00442381,0,0.00474545,0,0.00474545,4.74545,0,0.00474545
2283,4.3267,4.64128,4.64128,0,0.0043267,0,0.00464128,0,0.00464128,4.64128,0,0.00464128
2284,4.38608,4.70498,4.70498,0,0.00438608,0,0.00470498,0,0.00470498,4.70498,0,0.00470498
2285,3.57415,3.74282,3.74282,0,0.00357415,0,0.00374282,0,0.00374282,3.74282,0,0.00374282
2286,0.735965,0,0,0,0.000735965,0,0,0,0,-2.59605,0.00259605,0
2287,0.687875,0,0,0,0.000687875,0,0,0,0,-4.91785,0.00491785,0
2288,0.193646,0,0,0,0.000193646,0,0,0,0,-9.35873,0.00935873,0
2289,0.66932,0,0,0,0.00066932,0,0,0,0,-1.74757,0.00174757,0
2290,2.68783,0.189313,0.189313,0,0.00268783,0,0.000189313,0,0.000189313,3.78625,0,0.00378625
2291,0.314073,0,0,0,0.000314073,0,0,0,0,-2.24384,0.00224384,0
2292,2.64791,0.200857,0.200857,0,0.00264791,0,0.000200857,0,0.000200857,4.01713,0,0.00401713
2293,-3.90592,0,0,0.00390592,0,0,0,0,0,-10.6151,0.0106151,0
2294,-7.40022,0,-0.649884,0.00740022,0,0,0,0.000649884,0,-14.3712,0.0143712,0
2295,-12.4778,0,-7.59681,0.0124778,0,0,0,0.00759681,0,-18.9082,0.0189082,0
2296,-3.98336,0,-1.14746,0.00398336,0,0,0,0.00114746,0,-2.7766,0.0027766,0
2297,3.13368,0.471232,0.471232,0,0.00313368,0,0.000471232,0,0.000471232,9.42464,0,0.00942464
2298,4.77498,0.587785,0.587785,0,0.00477498,0,0.000587785,0,0.000587785,11.7557,0,0.0117557
2299,5.12791,0.613304,0.613304,0,0.00512791,0,0.000613304,0,0.000613304,12.2661,0,0.0122661
2300,8.17051,0.590558,4.64942,0,0.00817051,0,0.000590558,0,0.00464942,11.8112,0,0.0118112
2301,7.62846,0.535774,4.80304,0,0.00762846,0,0.000535774,0,0.00480304,10.7155,0,0.0107155
2302,6.72322,8.9437,9.0958,0,0.00672322,0,0.0089437,0,0.0090958,9.30654,0,0.00930654
2303,5.69079,7.40071,7.40071,0,0.00569079,0,0.00740071,0,0.00740071,7.40071,0,0.00740071
2304,4.65579,6.05472,6.05472,0,0.00465579,0,0.00605472,0,0.00605472,6.05472,0,0.00605472
2305,4.06625,5.28804,5.28804,0,0.00406625,0,0.00528804,0,0.00528804,5.28804,0,0.00528804
2306,4.10815,4.83463,4.83463,0,0.00410815,0,0.00483463,0,0.00483463,4.83463,0,0.00483463
2307,4.2708,4.58132,4.58132,0,0.0042708,0,0.00458132,0,0.00458132,4.58132,0,0.00458132
2308,4.2191,4.52586,4.52586,0,0.0042191,0,0.00452586,0,0.00452586,4.52586,0,0.00452586
2309,1.60055,1.50038,1.50038,0,0.00160055,0,0.00150038,0,0.00150038,1.50038,0,0.00150038
2310,0.566008,0,0,0,0.000566008,0,0,0,0,-2.77812,0.00277812,0
2311,0,0,0,0,0,0,0,0,0,-16.0174,0.0160174,0
2312,-7.17376,0,-2.69843,0.00717376,0,0,0,0.00269843,0,-23.6488,0.0236488,0
2313,-16.9269,-3.20404,-11.9208,0.0169269,0,0.00320404,0,0.0119208,0,-29.0319,0.0290319,0
2314,-30.6102,-40.5523,-30.4681,0.0306102,0,0.0405523,0,0.0304681,0,-41.8437,0.0418437,0
2315,-25.061,-28.3285,-27.064,0.025061,0,0.0283285,0,0.027064,0,-28.3931,0.0283931,0
2316,-22.2694,-23.7945,-23.7313,0.0222694,0,0.0237945,0,0.0237313,0,-23.7977,0.0237977,0
2317,-24.4695,-26.2289,-26.2258,0.0244695,0,0.0262289,0,0.0262258,0,-26.2291,0.0262291,0
2318,-19.0343,-20.2623,-20.2621,0.0190343,0,0.0202623,0,0.0202621,0,-20.2623,0.0202623,0
2319,-10.3738,-10.6499,-10.6499,0.0103738,0,0.0106499,0,0.0106499,0,-10.6499,0.0106499,0
2320,-3.27139,-1.51711,-1.51711,0.00327139,0,0.00151711,0,0.00151711,0,-1.51711,0.00151711,0
2321,0.383589,0.383589,0.383589,0,0.000383589,0,0.000383589,0,0.000383589,7.67177,0,0.00767177
2322,0.600863,0.600863,0.600863,0,0.000600863,0,0.000600863,0,0.000600863,12.0173,0,0.0120173
2323,1.18748,0.63545,0.63545,0,0.00118748,0,0.00063545,0,0.00063545,12.709,0,0.012709
2324,4.99186,0.621548,4.50894,0,0.00499186,0,0.000621548,0,0.00450894,12.431,0,0.012431
2325,5.51909,0.546753,4.90146,0,0.00551909,0,0.000546753,0,0.00490146,10.9351,0,0.0109351
2326,4.88715,0.44393,3.97969,0,0.00488715,0,0.00044393,0,0.00397969,8.87861,0,0.00887861
2327,3.71146,5.31073,3.33594,0,0.00371146,0,0.00531073,0,0.00333594,6.74271,0,0.00674271
2328,2.98916,5.27081,2.90127,0,0.00298916,0,0.00527081,0,0.00290127,5.27081,0,0.00527081
2329,3.02332,4.71322,3.01766,0,0.00302332,0,0.00471322,0,0.00301766,4.71322,0,0.00471322
2330,2.84113,4.42919,2.88434,0,0.00284113,0,0.00442919,0,0.00288434,4.42919,0,0.00442919
2331,3.4348,4.37448,3.52025,0,0.0034348,0,0.00437448,0,0.00352025,4.37448,0,0.00437448
2332,4.11507,4.70198,3.7838,0,0.00411507,0,0.00470198,0,0.0037838,4.70198,0,0.00470198
2333,4.58119,5.18438,4.23907,0,0.00458119,0,0.00518438,0,0.00423907,5.18438,0,0.00518438
2334,0.959409,0,0,0,0.000959409,0,0,0,0,-2.30275,0.00230275,0
2335,0,0,0,0,0,0,0,0,0,-17.4559,0.0174559,0
2336,-8.69338,0,-4.18016,0.00869338,0,0,0,0.00418016,0,-26.2686,0.0262686,0
2337,-23.1597,-15.3709,-17.3825,0.0231597,0,0.0153709,0,0.0173825,0,-37.795,0.037795,0
2338,-21.7038,-26.7636,-22.4344,0.0217038,0,0.0267636,0,0.0224344,0,-27.8848,0.0278848,0
2339,-39.0164,-42.9887,-42.7723,0.0390164,0,0.0429887,0,0.0427723,0,-43.0448,0.0430448,0
2340,-31.0126,-33.6028,-33.592,0.0310126,0,0.0336028,0,0.033592,0,-33.6056,0.0336056,0
2341,-33.9952,-35.8159,-35.8153,0.0339952,0,0.0358159,0,0.0358153,0,-35.816,0.035816,0
2342,-34.4002,-34.4913,-34.4912,0.0344002,0,0.0344913,0,0.0344912,0,-34.4913,0.0344913,0
2343,-20.882,-20.8865,-20.8865,0.020882,0,0.0208865,0,0.0208865,0,-20.8865,0.0208865,0
2344,-5.65809,-4.50852,-4.50852,0.00565809,0,0.00450852,0,0.00450852,0,-4.50852,0.00450852,0
2345,0.365304,0.365304,0.365304,0,0.000365304,0,0.000365304,0,0.000365304,7.30608,0,0.00730608
2346,0.565714,0.565714,0.565714,0,0.000565714,0,0.000565714,0,0.000565714,11.3143,0,0.0113143
2347,0.59438,0.59438,0.59438,0,0.00059438,0,0.00059438,0,0.00059438,11.8876,0,0.0118876
2348,4.33817,0.603673,3.59602,0,0.00433817,0,0.000603673,0,0.00359602,12.0735,0,0.0120735
2349,4.90314,0.546941,4.90314,0,0.00490314,0,0.000546941,0,0.00490314,10.9388,0,0.0109388
2350,4.10218,0.455209,4.0808,0,0.00410218,0,0.000455209,0,0.0040808,9.10419,0,0.00910419
2351,3.89916,3.73443,3.31736,0,0.00389916,0,0.00373443,0,0.00331736,7.0837,0,0.0070837
2352,3.1199,5.66801,3.1199,0,0.0031199,0,0.00566801,0,0.0031199,5.66801,0,0.00566801
2353,3.05948,4.86986,3.00163,0,0.00305948,0,0.00486986,0,0.00300163,4.86986,0,0.00486986
2354,2.91804,4.5491,2.91804,0,0.00291804,0,0.0045491,0,0.00291804,4.5491,0,0.0045491
2355,3.23647,4.46066,3.46898,0,0.00323647,0,0.00446066,0,0.00346898,4.46066,0,0.00446066
2356,3.8037,4.72671,3.8037,0,0.0038037,0,0.00472671,0,0.0038037,4.72671,0,0.00472671
2357,4.15019,4.79794,3.86102,0,0.00415019,0,0.00479794,0,0.00386102,4.79794,0,0.00479794
2358,2.79009,2.86612,2.48534,0,0.00279009,0,0.00286612,0,0.00248534,2.86612,0,0.00286612
2359,3.42687,3.61435,3.3152,0,0.00342687,0,0.00361435,0,0.0033152,3.61435,0,0.00361435
2360,0,0,0,0,0,0,0,0,0,-9.07161,0.00907161,0
2361,-1.58996,0,0,0.00158996,0,0,0,0,0,-16.8284,0.0168284,0
2362,-18.1737,0,-12.9987,0.0181737,0,0,0,0.0129987,0,-41.4712,0.0414712,0
2363,-26.5629,-35.4107,-24.4177,0.0265629,0,0.0354107,0,0.0244177,0,-37.558,0.037558,0
2364,-18.4697,-20.715,-19.8392,0.0184697,0,0.020715,0,0.0198392,0,-20.8224,0.0208224,0
2365,-4.00121,-3.37208,-3.32829,0.00400121,0,0.00337208,0,0.00332829,0,-3.37745,0.00337745,0
2366,-2.40052,-1.37585,-1.37366,0.00240052,0,0.00137585,0,0.00137366,0,-1.37612,0.00137612,0
2367,-4.17165,-3.31229,-3.31218,0.00417165,0,0.00331229,0,0.00331218,0,-3.31231,0.00331231,0
2368,-4.17632,-2.72571,-2.7257,0.00417632,0,0.00272571,0,0.0027257,0,-2.72571,0.00272571,0
2369,0.403034,0.403034,0.403034,0,0.000403034,0,0.000403034,0,0.000403034,8.06068,0,0.00806068
2370,0.553985,0.553985,0.553985,0,0.000553985,0,0.000553985,0,0.000553985,11.0797,0,0.0110797
2371,2.91957,0.589996,0.589996,0,0.00291957,0,0.000589996,0,0.000589996,11.7999,0,0.0117999
2372,5.80838,0.603449,3.76618,0,0.00580838,0,0.000603449,0,0.00376618,12.069,0,0.012069
2373,6.47873,0.556159,4.98578,0,0.00647873,0,0.000556159,0,0.00498578,11.1232,0,0.0111232
2374,5.72254,0.46083,4.13119,0,0.00572254,0,0.00046083,0,0.00413119,9.21661,0,0.00921661
2375,4.50712,4.59819,3.48795,0,0.00450712,0,0.00459819,0,0.00348795,7.25907,0,0.00725907
2376,3.63231,5.8104,3.19828,0,0.00363231,0,0.0058104,0,0.00319828,5.8104,0,0.0058104
2377,3.55973,5.00026,3.18015,0,0.00355973,0,0.00500026,0,0.00318015,5.00026,0,0.00500026
2378,3.29403,4.62704,3.05162,0,0.00329403,0,0.00462704,0,0.00305162,4.62704,0,0.00462704
2379,3.879,4.57533,3.68188,0,0.003879,0,0.00457533,0,0.00368188,4.57533,0,0.00457533
2380,4.25084,4.85712,3.90864,0,0.00425084,0,0.00485712,0,0.00390864,4.85712,0,0.00485712
2381,3.08187,3.33791,2.6861,0,0.00308187,0,0.00333791,0,0.0026861,3.33791,0,0.00333791
2382,4.13991,4.52985,3.96614,0,0.00413991,0,0.00452985,0,0.00396614,4.52985,0,0.00452985
2383,3.06459,3.16396,2.98348,0,0.00306459,0,0.00316396,0,0.00298348,3.16396,0,0.00316396
2384,1.37844,0,0,0,0.00137844,0,0,0,0,-1.08761,0.00108761,0
2385,0.791748,0,0,0,0.000791748,0,0,0,0,-3.46379,0.00346379,0
2386,-5.03964,0,-0.300317,0.00503964,0,0,0,0.000300317,0,-30.5554,0.0305554,0
2387,-15.2381,0,-12.0485,0.0152381,0,0,0,0.0120485,0,-31.1385,0.0311385,0
2388,-12.1376,-13.3891,-8.38852,0.0121376,0,0.0133891,0,0.00838852,0,-16.606,0.016606,0
2389,-15.7145,-20.9967,-15.5944,0.0157145,0,0.0209967,0,0.0155944,0,-21.1576,0.0211576,0
2390,-7.76807,-8.07165,-7.17775,0.00776807,0,0.00807165,0,0.00717775,0,-8.0797,0.0080797,0
2391,-0.913806,0.0515748,0.0515748,0.000913806,0,0,5.16E-05,0,5.16E-05,1.0315,0,0.0010315
2392,0.347775,0.347775,0.347775,0,0.000347775,0,0.000347775,0,0.000347775,6.9555,0,0.0069555
2393,0.376981,0.376981,0.376981,0,0.000376981,0,0.000376981,0,0.000376981,7.53963,0,0.00753963
2394,1.98417,0.571388,0.571388,0,0.00198417,0,0.000571388,0,0.000571388,11.4278,0,0.0114278
2395,4.42009,0.610456,2.24168,0,0.00442009,0,0.000610456,0,0.00224168,12.2091,0,0.0122091
